"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","30-SEP-25","29-SEP-25","14:29:00Z","OLATHE","KANSAS","UNITED STATES","ENCOUNTERED A BIRD STRIKE OFF DEPARTURE END RWY 18 AND RETURNED TO THE FIELD. PILOT REPORTED DAMAGE TO RIGHT WING.","INCIDENT","DENVER FSDO","N51HB","","","CESSNA","510","No","MINOR","UNKNOWN","TAKEOFF (TOF)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-SEP-25","29-SEP-25","20:40:00Z","BOZEMAN","MONTANA","UNITED STATES","LOST NOSE WHEEL DEPARTING RWY.","INCIDENT","HELENA FSDO","N389LB","","","DIAMOND","DA20","No","MINOR","INSTRUCTION","UNKNOWN (UNK)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-SEP-25","29-SEP-25","20:46:00Z","SANTIAGO DOMINICAN REPUBLIC","UNKNOWN","UNITED STATES","DECLARED AN EMERGENCY DUE TO A FIRE IN THE CABIN AND DIVERTED TO MDST. FLIGHT CREW UTILIZED SUPPLEMENTAL OXYGEN. AIRCRAFT LANDED WITHOUT INCIDENT.","INCIDENT","SAN JUAN FSDO","N573M","","","CESSNA","550","No","UNKNOWN","UNKNOWN","EN ROUTE (ENR)","","NONE","No","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","30-SEP-25","28-SEP-25","15:30:00Z","RAYMOND","MISSISSIPPI","UNITED STATES","NOSE GEAR SEPARATED FROM THE AIRCRAFT AFTER LANDING RUNWAY 12 FOR UNKNOWN REASONS. AIRCRAFT BECAME DISABLED ON THE
RUNWAY AND WAS TOWED TO THE RAMP.","INCIDENT","JACKSON FSDO","N953PS","","","CZECH SPORT","PIPERSPORT","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","30-SEP-25","29-SEP-25","23:00:00Z","KENAI","ALASKA","UNITED STATES","LANDED OFF ARPT IN THE VICINITY OF ENA & SUNK INTO A SOFT SURFACE CAUSING ACFT TO NOSE OVER.","INCIDENT","ANCHORAGE FSDO","N3571T","","","TAYLORCRAFT","F19","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-SEP-25","27-SEP-25","22:20:00Z","MORGAN","UTAH","UNITED STATES","ENCOUNTERED WIND GUST ON LANDING AND GROUND LOOPED","INCIDENT","SALT LAKE FSDO","N9197C","","","CESSNA","180","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","30-SEP-25","01-SEP-25","21:30:00Z","FIREBAUGH","CALIFORNIA","UNITED STATES","GROUND-LOOPED ON LNDG AFTER LNDG HIGH/HOT; ACFT WAS TRAILERED AND RETURNED TO DEPARTURE/HOME BASE AIRPORT OF PASO ROBLES, CA (PRB)","INCIDENT","FRESNO FSDO","N82003","","","AERONCA","7AC","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-NOV-25","06-OCT-25","00:06:00Z","PROMONTORY","UTAH","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES, CALLED MAYDAY AND LANDED ON A ROAD, PROMONTORY, UT.","INCIDENT","SALT LAKE CITY FSDO","N745MM","","","KITFOX","S7 SUPERSPORT","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","18-NOV-25","03-OCT-25","20:33:00Z","ST PAUL","MINNESOTA","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING AND POST FLIGHT INSPECTION REVEALED A DENT IN THE SPINNER OF THE STARBOARD PROPELLER, ST PAUL, MN.","INCIDENT","MINNEAPOLIS FSDO","N847BA","","","BEECH","200","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","18-NOV-25","02-OCT-25","18:00:00Z","RICHLAND","WASHINGTON","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING AND THEN GROUND LOOPED, RICHLAND, WA.","ACCIDENT","SPOKANE FSDO","N3172U","","","SIAI-MARCHETTI","SM 1019","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","03-OCT-25","21:48:00Z","LA MONTE","IOWA","UNITED STATES","AIRCRAFT CRASHED IN A FIELD DUE TO ENGINE ISSUES, LA MONTE, IA.","INCIDENT","DES MOINES FSDO","N4609S","","","CESSNA","TR182","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","04-OCT-25","13:30:00Z","COLORADO SPRINGS","COLORADO","UNITED STATES","AIRCRAFT LANDED AND NOSE GEAR COLLAPSED, COLORADO SPRINGS, CO.","INCIDENT","DENVER FSDO","N4797W","","","ROCKWELL INTERNATIONAL","114","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","03-OCT-25","13:45:00Z","GROTON","CONNECTICUT","UNITED STATES","AIRCRAFT LANDED, VEERED OFF RUNWAY INTO THE GRASS, GROTON, CT.","INCIDENT","BRADLEY FSDO","N5315T","","","CESSNA","172","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","05-OCT-25","19:30:00Z","KANSAS CITY","MISSOURI","UNITED STATES","AIRCRAFT LANDED GEAR UP, KANSAS CITY, MO.","INCIDENT","KANSAS CITY FSDO","N6634M","","","BEECH","C24R","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","04-OCT-25","21:56:00Z","TYLER","TEXAS","UNITED STATES","AIRCRAFT VEERED TO THE RIGHT ON LANDING, WENT OFF THE RUNWAY DUE TO A CROSS WIND AND THE LEFT WING STRUCK THE RUNWAY, TYLER, TX.","INCIDENT","NORTH TEXAS FSDO","N7300C","","","NORTH AMERICAN","AT-6D","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","06-OCT-25","01:28:00Z","GILA BEND","ARIZONA","UNITED STATES","AIRCRAFT ON LANDING AND CRASHED OFF THE LEFT SIDE OF THE RUNWAY, GILA BEND, AZ.","ACCIDENT","SCOTTSDALE FSDO","N8678Y","","","PIPER","PA30","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","03-OCT-25","18:30:00Z","GRANDBURY","TEXAS","UNITED STATES","AIRCRAFT PORPOISED AFTER LANDING AND INCURRED A PROP STRIKE, GRANDBURY, TX.","INCIDENT","NORTH TEXAS FSDO","N89092","","","CESSNA","140","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","04-OCT-25","15:15:00Z","BOULDER CITY","NEVADA","UNITED STATES","AIRCRAFT LANDED AND VEERED OFF RUNWAY DUE TO A GUST OF WIND AND FLIPPED OVER, BOULDER CITY, NV.","ACCIDENT","LAS VEGAS FSDO","N90331","","","AVID AIRCRAFT","FLYER MK IV","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","05-OCT-25","20:03:00Z","MC GREGOR","MINNESOTA","UNITED STATES","AIRCRAFT DEPARTED AND CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A SWAMP-FIELD, MC GREGOR, MN.","ACCIDENT","MINNEAPOLIS FSDO","N4218T","","","PIPER","PA28","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"No","19-NOV-25","08-NOV-25","01:00:00Z","PROVIDENCE","RHODE ISLAND","UNITED STATES","AIRCRAFT LANDED AND STRUCK SEVERAL RUNWAY THRESHOLD LIGHTS, PROVIDENCE, RI.","INCIDENT","BOSTON FSDO","N731FX","MTN7400","MOUNTAIN AIR CARGO","CESSNA","208","No","UNKNOWN","CARGO","LANDING (LDG)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","07-NOV-25","21:31:00Z","PACIFIC","WASHINGTON","UNITED STATES","AIRCRAFT PROPELLER CAME OFF DURING FLIGHT AND CRASH LANDED IN A FIELD, PACIFIC, WA.","ACCIDENT","SEATTLE FSDO","N358D","","","SKY RIDER","SAVANNAH","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","07-NOV-25","17:20:00Z","JANE","MISSOURI","UNITED STATES","AIRCRAFT LOST CONTROL ON LANDING AND STRUCK A TREE, JANE, MO.","ACCIDENT","KANSAS CITY FSDO","N443RL","","","AMERICAN CHAMPION","7GCBC","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","07-NOV-25","23:49:00Z","CUTHBERT","GEORGIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, CUTHBERT, GA.","INCIDENT","ATLANTA FSDO","N549PS","","","CZECH SPORT AIRCRAFT","SPORTCRUISER","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","07-NOV-25","13:33:00Z","PUNTA GORDA","FLORIDA","UNITED STATES","AIRCRAFT INCURRED A PROP STRIKE WHILE CONDUCTING AN ENGINE RUN UP, PUNTA GORDA, FL.","INCIDENT","TAMPA FSDO","N89320","","","CESSNA","140","No","UNKNOWN","PERSONAL","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-OCT-25","30-SEP-25","15:00:00Z","WATERTOWN","WISCONSIN","UNITED STATES","AIRCRAFT BEGAN PORPOISING AND VEERED OFF RUNWAY ON LANDING, WATERTOWN, WI.","ACCIDENT","MILWAUKEE FSDO","N81409","","","CIRRUS","SR20","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","01-OCT-25","29-SEP-25","20:46:00Z","AVALON","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED LONG AND VEERED OFF RUNWAY STRIKING SAFETY BERM, AVALON, CA.","ACCIDENT","LONG BEACH FSDO","N2079G","","","CESSNA","182","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-OCT-25","14-SEP-25","20:00:00Z","ST MARY'S","ALASKA","UNITED STATES","AIRCRAFT WENT OFF END OF RUNWAY, ST MARY'S, AK.","ACCIDENT","ANCHORAGE FSDO","N3797Z","","","PIPER","PA18","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-OCT-25","29-SEP-25","20:48:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT ON A MAINTENANCE TEST FLIGHT, EXPERIENCED ENGINE ISSUES AND LANDED ON AN INTERSTATE, SAN DIEGO, CA.","INCIDENT","SAN DIEGO FSDO","N57LB","","","CESSNA","T206","No","UNKNOWN","OTHER","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","01-OCT-25","30-SEP-25","21:30:00Z","FULTON","NEW YORK","UNITED STATES","AIRCRAFT LANDED GEAR UP, FULTON, NY.","INCIDENT","ROCHESTER FSDO","N858JB","","","MOONEY","M20J","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-OCT-25","25-SEP-25","19:00:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, SAN DIEGO, CA.","INCIDENT","SAN DIEGO FSDO","N20675","","","CESSNA","172","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","01-OCT-25","30-SEP-25","16:01:00Z","YOUNGSTOWN","OHIO","UNITED STATES","AIRCRAFT LANDED IN A FIELD DUE TO FUEL EXHAUSTION, YOUNGSTOWN, OH.","INCIDENT","CLEVELAND FSDO","N30650","","","PIPER","PA28","No","UNKNOWN","INSTRUCTION","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","18-NOV-25","06-NOV-25","17:00:00Z","ALBUQUERQUE","NEW MEXICO","UNITED STATES","AIRCRAFT ON POST FLIGHT INSPECTION AND DAMAGE WAS DISCOVERED TO THE GEAR DOOR BRACKET, ALBUQUERQUE, NM.","INCIDENT","ALBUQUERQUE FSDO","N956WS","","","BOMBARDIER","BD-700-1A10","No","UNKNOWN","CORPORATE","STANDING (STD)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","07-NOV-25","21:07:00Z","RINGGOLD","GEORGIA","UNITED STATES","AIRCRAFT PRACTICING TAXIING ON A GRASS STRIP AND WENT INTO THE WOODS, RINGGOLD, GA.","INCIDENT","ATLANTA FSDO","N5128G","","","PIPER","PA28","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","19-NOV-25","14-NOV-25","14:14:00Z","COOKEVILLE","TENNESSEE","UNITED STATES","AIRCRAFT EXPERIENCED A HARD LANDING RESULTING IN DAMAGE TO THE FIREWALL","ACCIDENT","NASHVILLE FSDO","N668TM","","","ROBINSON","R44","No","SUBSTANTIAL","SIGHT SEEING","LANDING (LDG)","","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
