"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK"
"No","24-NOV-25","24-OCT-25","20:01:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","EXPERIENCED A NOSE GEAR COLLAPSE AFTER LANDING ON RUNWAY 24.","INCIDENT","PHILADELPHIA FSDO","N799EC","","","MOONEY","M20J","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","09-NOV-25","23:00:00Z","ENNIS","MONTANA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED OFF AIRPORT, ENNIS, MT.","INCIDENT","HELENA FSDO","N80557","","","KODIAK","CUB","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","28-OCT-25","20:30:00Z","MC RAE","GEORGIA","UNITED STATES","EXPERIENCED A PROPELLER DELAMINATION AND DIVERTED TO MQW. AIRCRAFT LANDED WITH THE NOSE GEAR RETRACTED AND WAS TOWED TO
THE RAMP.","INCIDENT","ATLANTA","N222HF","","","HUGH NUNNALLY FARRIOR","COZY MK-4","No","UNKNOWN","PERSONAL","MANEUVERING (MNV)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","24-OCT-25","22:44:00Z","COLUMBIA","SOUTH CAROLINA","UNITED STATES","DECLARED AN EMERGENCY DUE TO ENGINE FAILURE AND LANDED A FIELD 8 NM NE OF KBNL.","INCIDENT","COLUMBIA FSDO","N3526W","","","PIPER","PA-32","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","24-OCT-25","14:30:00Z","ADRIAN","MICHIGAN","UNITED STATES","EXPERIENCED A ROUGH RUNNING ENGINE AND ELECTED TO LAND IN A FIELD FOR PRECAUTIONARY MEASURES.","INCIDENT","EAST MICHIGAN FSDO","N3814W","","","PIPER","PA-28A","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","23-OCT-25","16:01:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","STRUCK A BIRD AT ALTITUDE DURING FLIGHT. LANDED WITHOUT INCIDENT AND REPORTED A CRACKED WINDSHIELD.","INCIDENT","SOUTH FLORIDA FSDO","N6042F","","","BEECHCRAFT","BE-76","No","MINOR","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","28-OCT-25","04:15:00Z","ELKO","NEVADA","UNITED STATES","THE AIRCRAFT SUSTAINED A PROP STRIKE ON LANDING.","INCIDENT","RENO","N456V","","","PILATUS","PC-12","No","UNKNOWN","PERSONAL","LANDING (LDG)","","NONE","No","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","10-NOV-25","23:45:00Z","BISHOP","CALIFORNIA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, BISHOP, CA.","ACCIDENT","RENO FSDO","N13221","","","CESSNA","172","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"No","24-NOV-25","24-OCT-25","18:15:00Z","JEAN","NEVADA","UNITED STATES","ON LANDING TO RUNWAY 20R, NOSE GEAR TOUCHED DOWN AND THEN COLLAPSED. AIRCRAFT SUSTAINED A PROP STRIKE.","INCIDENT","LAS VEGAS FSDO","N7621E","","","BELLANCA","14-19-3","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","27-OCT-25","16:03:00Z","LAS VEGAS","NEVADA","UNITED STATES","STRUCK A TRAFFIC CONE IN THE NON-MOVEMENT AREA NEAR THE FUELING STATION CAUSING DAMAGE TO THE PROPELLER. AIRCRAFT WAS INTENDING TO TAKEOFF SOMETIME AFTER FUELING.","INCIDENT","LAS VEGAS","N8235P","","","PIPER","PA-24","No","UNKNOWN","PERSONAL","TAXI (TXI)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-NOV-25","24-OCT-25","21:32:00Z","HUNTINGTON BEACH","CALIFORNIA","UNITED STATES","REPORTED A ROUGH RUNNING ENGINE AND MADE AN EMERGENCY LANDING ON PACIFIC COAST HIGHWAY NEAR HUNTINGTON BEACH.","INCIDENT","LONG BEACH FSDO","N34835","","","CESSNA","177","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","11-NOV-25","18:15:00Z","SHERMAN","TEXAS","UNITED STATES","AIRCRAFT LANDED GEAR UP, SHERMAN, TX.","INCIDENT","NORTH TEXAS FSDO","N360RG","","","GLASAIR","SH-2","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","12-NOV-25","00:58:00Z","DALLAS","TEXAS","UNITED STATES","AIRCRAFT LANDED, VEERED OFF RUNWAY DAMAGING A RUNWAY LIGHT, DALLAS, TX.","INCIDENT","NORTH TEXAS FSDO","N940SB","","","COMPAGNIE DAHER","TBM9","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","11-NOV-25","23:15:00Z","HOQUIAM","WASHINGTON","UNITED STATES","AIRCRAFT NOSE AND LEFT GEAR COLLAPSED ON LANDING, HOQUIAM, WA.","INCIDENT","SEATTLE FSDO","N977DS","","","MOONEY","M20F","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","29-OCT-25","02:17:00Z","LA VERNE","CALIFORNIA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES, LANDED HARD AND GEAR COLLAPSED, LA VERNE, CA.","ACCIDENT","LOS ANGELES","N5107S","","","PIPER","PA-28R","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","","MINOR","No","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","25-NOV-25","29-OCT-25","23:35:00Z","BELLE FOURCHE","SOUTH DAKOTA","UNITED STATES","AIRCRAFT DEPARTED, EXPERIENCED A RATTLING THEN A BANG FOLLOWED BY LOSS OF OIL ACROSS THE WINDSCREEN, MADE AN EMERGENCY LANDING ON A HIGHWAY, BELLE FOURCHE, SD.","INCIDENT","RAPID CITY FSDO","N6564P","","","PIPER","PA-24","No","UNKNOWN","PERSONAL","LANDING (LDG)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","30-OCT-25","18:15:00Z","CALHAN","COLORADO","UNITED STATES","PIC LOST CONTROL OF UAS AND CRASHED TO THE GROUND SPARKING A FIRE, CALHAN, CO.","ACCIDENT","DENVER FSDO","N566PD","","","PTERODYNAMICS INC","X-P4","No","DESTROYED","ON DEMAND","MANEUVERING (MNV)","","UNKNOWN","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","29-OCT-25","04:30:00Z","LAS VEGAS","NEVADA","UNITED STATES","AIRCRAFT DEPARTING RUNWAY WHEN THEY ""TOOK IN A 2-FOOT LONG PIECE OF DEBRIS/FOD,"" CIRCLED AROUND AND LANDED SAFELY, LAS VEGAS, NV.","INCIDENT","LAS VEGAS FSDO","N1471R","","","PILATUS","PC12","No","MINOR","PERSONAL","TAKEOFF (TOF)","","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","30-OCT-25","21:11:00Z","LAKEVIEW","ARKANSAS","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, LAKEVIEW, AR.","INCIDENT","LITTLE ROCK FSDO","N2040X","","","CESSNA","182","No","MINOR","PERSONAL","LANDING (LDG)","","UNKNOWN","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","22:29:00Z","PROVO","UTAH","UNITED STATES","AIRCRAFT EXPERIENCED A TRIM MALFUNCTION SHORTLY AFTER TAKEOFF, RETURNED TO AIRPORT, CRASH LANDED ON THE RUNWAY AND POST CRASH FIRE, PROVO, UT.","ACCIDENT","SALT LAKE CITY FSDO","N646U","","","PIPER","PA46","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"No","25-NOV-25","22-OCT-25","23:03:00Z","SAN JOSE","CALIFORNIA","UNITED STATES","AIRCRAFT WAS APPROACHING THE RUNWAY AT A FAST SPEED, BEFORE COMING TO A SUDDEN STOP, AND INCURRED A PROP STRIKE, SAN JOSE, CA.","INCIDENT","SAN JOSE FSDO","N184DA","","","VANS","RV-4","No","MINOR","PERSONAL","APPROACH (APR)","91","MINOR","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","23:09:00Z","WASILLA","ALASKA","UNITED STATES","AIRCRAFT LOST ENGINE POWER ON TAKEOFF AND CRASHED IN A YARD, WASILLA, AK.","ACCIDENT","ANCHORAGE FSDO","N794AK","","","EXPERIMENTAL","DANCHINI CUB","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","23-OCT-25","18:00:00Z","MERRITT ISLAND","FLORIDA","UNITED STATES","AIRCRAFT GROUND LOOPED  AND VEERED OFF THE RUNWAY INTO A DITCH, MERRITT ISLAND, FL.","INCIDENT","ORLANDO FSDO","N416SD","","","CHAMPION","7GCAA","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","23-OCT-25","08:00:00Z","WETUMPKA","ALABAMA","UNITED STATES","AIRCRAFT EXPERIENCED A HARD LANDING CAUSING UNSPECIFIED DAMAGED TO THE TAIL BOOM, WETUMPKA, AL.","ACCIDENT","ALABAMA AND NORTHWEST FLORIDA FSDO","N545HA","","","HILLER","UH-12-E","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","20:01:00Z","MONROE","WISCONSIN","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A QUARRY, MONROE, WI.","ACCIDENT","MILWAUKEE FSDO","N700PT","","","SOCATA","TBM700","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","25-NOV-25","23-OCT-25","22:26:00Z","FLIPPIN","ARKANSAS","UNITED STATES","AIRCRAFT ENCOUNTERED ENGINE ISSUES SHORTLY AFTER DEPARTURE, ATTEMPTED TO TURN AROUND AND LAND BUT CRASHED ON ARPT PROPERTY, FLIPPIN, AR.","ACCIDENT","LITTLE ROCK FSDO","N864R","","","BEECHCRAFT","BE 35-33","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yes","25-NOV-25","24-NOV-25","19:46:00Z","NEW ORLEANS","LOUISIANA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO WATER, NEW ORLEANS, LA.","ACCIDENT","BATON ROUGE FSDO","N80FP","","","CESSNA","172","Yes","SUBSTANTIAL","PERSONAL","APPROACH (APR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","25-NOV-25","23-OCT-25","15:22:00Z","MILFORD","ILLINOIS","UNITED STATES","AIRCRAFT MADE AN EMERGENCY LANDING IN A FIELD DUE TO ICING, MILFORD, IL.","INCIDENT","SPRINGFIELD FSDO","N3842K","","","TEMCO","GC1B","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","21-NOV-25","22:55:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT STRUCK A FLOCK OF BIRDS AND POST FLIGHT INSPECTION REVEALED UNSPECIFIED DAMAGE, NEW YORK, NY.","INCIDENT","FARMINGDALE FSDO","N297PQ","EDV5261","ENDEAVOR","BOMBARDIER","CL-600-2D24","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","11-OCT-25","20:54:00Z","PORT HEIDEN","ALASKA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES, PORT HEIDEN, AK.","INCIDENT","ANCHORAGE FSDO","N89994","","","PIPER","PA18","No","MINOR","PERSONAL","UNKNOWN (UNK)","91","MINOR","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","19:30:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES, CLIPPED A FENCE AND LANDED HARD DAMAGING RIGHT MAIN GEAR, SAN DEIGO, CA.","INCIDENT","SAN DIEGO FSDO","N201BL","","","LANCAIR","LEGACY L2K 177","No","MINOR","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","12-NOV-25","00:10:00Z","ST LOUIS","MISSOURI","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND THE PARACHUTE WAS DEPLOYED, ST LOUIS, MO.","INCIDENT","ST LOUIS FSDO","N866CD","","","CIRRUS","SR20","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","23-OCT-25","12:18:00Z","ST AUGUSTINE","FLORIDA","UNITED STATES","AIRCRAFT CRASHED IN A MARSH SHORTLY AFTER TAKEOFF, ST AUGUSTINE, FL.","ACCIDENT","ORLANDO FSDO","N95005","","","CESSNA","C150","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","23:00:00Z","PORT ARANSAS","TEXAS","UNITED STATES","AIRCRAFT LANDED GEAR UP, PORT ARANSAS, TX.","INCIDENT","SAN ANTONIO FSDO","N6743R","","","CESSNA","T210","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","15:00:00Z","ZANESVILLE","OHIO","UNITED STATES","AIRCRAFT STRUCK POWER LINES ON SHORT FINAL AND LANDED IN A FIELD, ZANESVILLE, OH.","INCIDENT","COLUMBUS FSDO","N7805G","","","CESSNA","172","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-NOV-25","24-NOV-25","20:03:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT STRUCK A BIRD ON LANDING DAMAGING THE RIGHT WING, NEW YORK, NY.","INCIDENT","FARMINGDALE FSDO","N727YX","RPA3704","REPUBLIC AIRWAYS","EMBRAER","ERJ 170-200 LR","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","15:54:00Z","SPRUCE PINE","NORTH CAROLINA","UNITED STATES","AIRCRAFT VEERED OFF THE RUNWAY AND STRUCK AN EMBANKMENT RESULTING IN A POST CRASH FIRE","ACCIDENT","CHARLOTTE FSDO","N8610X","","","KITFOX","II","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","20:55:00Z","LEESBURG","VIRGINIA","UNITED STATES","AIRCRAFT EXPERIENCED A PROPELLER STRIKE WHILE LANDING","INCIDENT","WASHINGTON FSDO","N8373Y","","","PIPER","PA28","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","21:14:00Z","AUBURN","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED LONG AND PROPELLER STRUCK A FENCE","INCIDENT","SACRAMENTO FSDO","N8321M","","","PIPER","PA28","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","14:21:00Z","MC KINNEY","TEXAS","UNITED STATES","AIRCRAFT CRASHED INTO A RESIDENTIAL NEIGHBORHOOD DUE TO UNKNOWN CIRCUMSTACES","INCIDENT","NORTH TEXAS FSDO","N3545W","","","VANS","RV8","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","19:20:00Z","PARIS","IDAHO","UNITED STATES","AIRCRAFT VEERED OFF THE RUNWAY AND GROUND LOOPED","ACCIDENT","SALT LAKE CITY FSDO","N1755A","","","PIPER","PA18","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","19:58:00Z","JAMESTOWN","NEW YORK","UNITED STATES","AIRCRAFT LANDED GEAR UP","INCIDENT","	ROCHESTER FSDO","N1085K","","","MOONEY","M20M","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","17:40:00Z","FORT LAUDERDALE","FLORIDA","UNITED STATES","AIRCRAFT LOST DIRECTIONAL CONTROL UPON LANDING AND STRUCK A LIGHT ON TAXIWAY.","INCIDENT","FORT LAUDERDALE","N734GA","","","CESSNA","172N","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","20:10:00Z","CASA GRANDE","ARIZONA","UNITED STATES","AIRCRAFT LANDED SHORT OF RUNWAY DUE TO ENGINE ISSUES","ACCIDENT","SCOTTSDALE FSDO","N531CT","","","FLIGHT DESIGN","CTSW","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","UNKNOWN","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","21:15:00Z","COUNCIL","IDAHO","UNITED STATES","AIRCRAFT TAIL ROTOR BLADE STRUCK A PIECE OF WOOD RESULTING IN MINOR DAMAGE","INCIDENT","BOISE FSDO","N414LF","","","BELL","407","No","MINOR","AMBULANCE","LANDING (LDG)","135","NONE","No","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","16-OCT-25","02:35:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT STRUCK A BIRD RESULTING IN ENGINE COWLING DAMAGE","INCIDENT","FARMINGDALE FSDO","N633FR","3288","FFT","AIRBUS","A321","No","UNKNOWN","COMMERCIAL","APPROACH (APR)","121","NONE","No","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","18-OCT-25","04:45:00Z","LUBBOCK","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD RESULTING IN DAMAGE TO THE ENGINE EXHAUST","INCIDENT","LUBBOCK FSDO","N705KC","","","PILATUS","PC12","No","MINOR","AMBULANCE","EN ROUTE (ENR)","135","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","18-OCT-25","17:45:00Z","FORT MYERS","FLORIDA","UNITED STATES","AIRCRAFT VEERED OFF THE RUNWAY INTO THE GRASS UPON LANDING","INCIDENT","	TAMPA FSDO","N804TJ","BBQ","2150","BOEING","737","No","UNKNOWN","COMMERCIAL","LANDING (LDG)","121","NONE","No","2","0","0","0","0","3","0","0","0","0","55","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","19-OCT-25","17:55:00Z","NEW YORK","NEW YORK","UNITED STATES","AIRCRAFT FLIGHT ATTENDANT STRUCK THEIR HEAD ON AN OPEN DOOR.","INCIDENT","FARMINGDALE FSDO","N829NW","203","DAL","AIRBUS","A330","No","NONE","COMMERCIAL","EN ROUTE (ENR)","121","UNKNOWN","No","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","18-OCT-25","19:30:00Z","DUBOIS","IDAHO","UNITED STATES","AIRCAFT CRASHED WHILE DEPARTING ON A DIRT ROAD DUE TO UNKNOWN CIRCUMSTANCES","INCIDENT","SALT LAKE CITY FSDO","N98RW","","","KITFOX","S7","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","18-OCT-25","17:08:00Z","LOUISVILLE","KENTUCKY","UNITED STATES","AIRCRAFT NOSE WHEEL SEPERATED FROM THE LANDING GEAR AFTER MAKING A RIGHT TURN ONTO TAXIWAY AFTER LANDING","INCIDENT","LOUISVILLE FSDO","N272N","","","TL ULTRALIGHT","STINGSPORT","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","19-OCT-25","21:30:00Z","ERIE","COLORADO","UNITED STATES","AIRCRAFT CRASHED DUE TO UNKNOWN CIRCUMSTANCES EAST OF RUNWAY 34","ACCIDENT","DENVER FSDO","N594TT","","","JMB AIRCRAFT","VL-3","No","UNKNOWN","PERSONAL","APPROACH (APR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"No","26-NOV-25","20-OCT-25","01:10:00Z","QUEEN CREEK","ARIZONA","UNITED STATES","AIRCRAFT LOST A PORTION OF THE TAIL SECTION DUE TO STRIKING WIRES","ACCIDENT","SCOTTSDALE FSDO","N699PG","","","PIPER","PA46","No","SUBSTANTIAL","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","18-OCT-25","16:48:00Z","LOUISVILLE","KENTUCKY","UNITED STATES","AIRCRAFT ABORTED TAKEOFF AND VEERED OFF RUNWAY BECOMING DISABLED IN THE GRASS","INCIDENT","LOUISVILLE FSDO","N721LM","","","CIRRUS","SR22","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","26-NOV-25","17-OCT-25","22:15:00Z","CONDON","MONTANA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AFTER REPORTING ENGINE ISSUES","ACCIDENT","HELENA FSDO","N2345R","","","PIPER","PA23","No","SUBSTANTIAL","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"No","26-NOV-25","20-OCT-25","00:18:00Z","DENALI NATIONAL PARK","ALASKA","UNITED STATES","AIRCRAFT CRASHED DUE TO UNKNOWN CIRCUMSTANCES","INCIDENT","FAIRBANKS FSDO","N4355M","","","PIPER","PA12","No","UNKNOWN","PERSONAL","UNKNOWN (UNK)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","17-NOV-25","30-SEP-25","19:48:00Z","LONGMONT","COLORADO","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY DURING TAKEOFF AND GEAR COLLAPSED, LONGMONT, CO.","ACCIDENT","DENVER FSDO","N25SU","","","SUKHOI","SU-26MX","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","18-NOV-25","05-OCT-25","20:10:00Z","WILLISTON","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES AND POST CRASH FIRE, WILLISTON, FL.","ACCIDENT","TAMPA FSDO","N121GJ","","","BEECH","58","No","DESTROYED","PERSONAL","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"No","18-NOV-25","04-OCT-25","18:46:00Z","SANTA ANA","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED WITH RIGHT MAIN GEAR RETRACTED, SANTA ANA, CA.","INCIDENT","LONG BEACH FSDO","N19WJ","","","SONEX","JSX-02","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
